PIN,SBL,OBJECTID,Shape__Area,Shape__Length
68.12-2-29.2,06801200020290200000,22915,24372.9765625,982.304061093218
68.12-2-3,06801200020030000000,22916,2903.19921875,215.532791027468
68.12-2-30,06801200020300000000,22917,14040.21875,1071.53640337709
68.12-2-4,06801200020040000000,22918,4429.8671875,271.11388591277
68.12-2-5,06801200020050000000,22919,2005.48828125,184.032240169707
68.12-2-6,06801200020060000000,22920,2161.3828125,186.032398476233
68.12-2-7,06801200020070000000,22921,1945.57421875,177.03964343836
68.12-2-8,06801200020080000000,22922,12668.828125,467.774978486515
68.12-2-9,06801200020090000000,22923,2646.32421875,206.705366420354
69.00-1-1.11,06900000010010110000,22924,77986.64453125,1375.11989343765
69.00-1-1.12,06900000010010120000,22925,36562.609375,862.454576348211
69.00-1-1.131,06900000010011310000,22926,33711.97265625,813.424588162119
69.00-1-1.132,06900000010011320000,22927,34427.14453125,781.132895367389
69.00-1-1.141, ,22928,8417.41015625,385.48852058286
69.00-1-1.142,06900000010011420000,22929,27230.45703125,684.842538720887
69.00-1-1.3,06900000010010300000,22930,225729.67578125,3549.29233613005
69.00-1-1.41,06900000010010410000,22931,85010.09375,1445.91834491745
69.00-1-1.42,06900000010010420000,22932,27010.09375,696.477881019632
69.00-1-1.43,06900000010010430000,22933,30680.875,704.5998834381
69.00-1-1.44,06900000010010440000,22934,34271.71484375,749.832388681735
69.00-1-1.45,06900000010010450000,22935,31866.5625,762.504765337292
69.00-1-1.46,06900000010010460000,22936,45756.61328125,1020.55649097012
69.00-1-10.1,06900000010100100000,22937,2092474.4921875,10188.7011486843
69.00-1-10.2,06900000010100200000,22938,14093.16015625,505.504524811994
69.00-1-11,06900000010110000000,22939,5290.98828125,338.029280575038
69.00-1-12.2,06900000010120020000,22940,18242.3125,630.113485694769
69.00-1-13,06900000010130000000,22941,45582.74609375,849.681913680545
69.00-1-14,06900000010140000000,22942,560645.59375,4155.96986743576
69.00-1-15,06900000010150000000,22943,335855.01171875,3915.52110245785
69.00-1-16,06900000010160000000,22944,317149.31640625,3844.68729644446
69.00-1-17,06900000010170000000,22945,114786.80078125,1398.91463132428
69.00-1-18.1,06900000010180100000,22946,116150.765625,1485.82554302702
69.00-1-2.13,06900000010020130000,22947,40927.56640625,815.32707652441
69.00-1-2.211,06900000010022110000,22948,263388.8046875,2168.74036049275
69.00-1-2.212,06900000010022120000,22949,169067.07421875,2384.5599003874
69.00-1-2.22,06900000010020220000,22950,50667.49609375,978.715836222781
69.00-1-21.1,06900000010210100000,22951,1143334.94140625,6349.47681257648
69.00-1-21.2,06900000010210200000,22952,9826.94921875,417.14224899201
69.00-1-22,06900000010220000000,22953,15449.5546875,800.986296671319
69.00-1-23,06900000010230000000,22954,3282.3359375,239.809970680401
69.00-1-24,06900000010240000000,22955,10253.421875,413.780752362719
69.00-1-25.111,06900000010251110000,22956,414645.25390625,4354.62831991475
69.00-1-25.112,06900000010251120000,22957,17358.7421875,738.614018230376
69.00-1-25.12,06900000010250120000,22958,113509.52734375,1452.54436386989
69.00-1-25.13,06900000010250130000,22959,120713.37890625,1368.68038204087
69.00-1-25.2,06900000010250200000,22960,26774.69140625,687.548491963169
69.00-1-26,06900000010260000000,22961,42158.1484375,859.823531250095
69.00-1-27,06900000010270000000,22962,45298.69140625,946.348493885077
69.00-1-28,06900000010280000000,22963,26208.3984375,811.65137221408
69.00-1-29,06900000010290000000,22964,20223.6484375,657.856604541517
69.00-1-3,06900000010030000000,22965,20561.0703125,885.826896698783
69.00-1-30,06900000010300000000,22966,4673.75390625,308.632195536431
69.00-1-31,06900000010310000000,22967,2378.78515625,219.986699899298
69.00-1-32,06900000010320000000,22968,6585.2265625,323.684115073029
69.00-1-33,06900000010330000000,22969,33503.4921875,764.151221614463
69.00-1-34.11,06900000010340110000,22970,1140284.625,7220.44675203489
69.00-1-34.12,06900000010340120000,22971,6065.25,313.15578740648
69.00-1-34.2,06900000010340020000,22972,1616521.09765625,5346.67781555245
69.00-1-35,06900000010350000000,22973,2831.09375,218.582040682194
69.00-1-36,06900000010360000000,22974,42446.26953125,1523.95053848366
69.00-1-38.11,06900000010380110000,22975,12905.19921875,540.913937633252
69.00-1-38.21,06900000010380210000,22976,292724.8671875,2572.55007194439
69.00-1-38.22,06900000010380220000,22977,57810.6015625,1052.75543396061
69.00-1-39,06900000010390000000,22978,7531.03125,550.713797038882
69.00-1-4.13,06900000010040130000,22979,345889.859375,2473.28126404394
69.00-1-4.2,06900000010040200000,22980,41425.69921875,843.849706837627
69.00-1-4.31,06900000010040310000,22981,58030.984375,1002.13558135708
69.00-1-4.32,06900000010040320000,22982,25157.52734375,732.51457857377
69.00-1-40,06900000010400000000,22983,36460.5390625,1318.79687470478
69.00-1-5,06900000010050000000,22984,12586.37109375,594.883938417391
69.00-1-6.11,06900000010060110000,22985,65575.19140625,1265.09076785974
69.00-1-6.12,06900000010060120000,22986,171581.18359375,1679.32580900265
69.00-1-6.2,06900000010060200000,22987,10956.71484375,529.932731529325
69.00-1-7,06900000010070000000,22988,10150.25,411.234167742988
69.00-1-8,06900000010080000000,22989,9885.12890625,470.515249097157
69.00-1-9.111,06900000010091110000,22990,36213.55078125,880.772581031597
69.00-1-9.112,06900000010091120000,22991,27979.62109375,851.3304212442
69.00-1-9.12,06900000010090120000,22992,54657.75390625,912.416234134413
69.00-2-1.1,06900000020010100000,22993,58487.09375,988.290375037501
69.00-2-1.2,06900000020010200000,22994,742589.98046875,4305.03066888805
69.00-2-10.1,06900000020100100000,22995,129399.01953125,1639.27840909813
69.00-2-10.2,06900000020100200000,22996,5140.87109375,345.28439782845
69.00-2-11,06900000020110000000,22997,165801.71875,2498.96410731243
69.00-2-12.11,06900000020120110000,22998,65427.90625,1626.35077184529
69.00-2-12.2,06900000020120020000,22999,14768.61328125,497.836846287134
69.00-2-13,06900000020130000000,23000,5590.27734375,307.329883538797
69.00-2-14.1,06900000020140100000,23001,229450.9921875,2387.42216979859
69.00-2-14.212,06900000020142120000,23002,129325.87890625,1555.41750975796
69.00-2-14.22,06900000020140220000,23003,146164.00390625,2083.37637295683
69.00-2-15,06900000020150000000,23004,383675.89453125,4585.25031012341
69.00-2-16.111,06900000020161110000,23005,46389.4765625,890.417887276146
69.00-2-16.12,06900000020160120000,23006,46446.34765625,1589.17466703599
69.00-2-16.2,06900000020160200000,23007,14764.203125,517.692522122781
69.00-2-17,06900000020170000000,23008,239809.2890625,2304.35622953743
69.00-2-18.11,06900000020180110000,23009,233716.02734375,2093.79043896295
69.00-2-18.13,06900000020180130000,23010,469306.06640625,3763.61195596134
69.00-2-18.2,06900000020180200000,23011,743998.72265625,3950.38073023857
69.00-2-19.111,06900000020191110000,23012,7343.08984375,373.653397150246
69.00-2-19.112,06900000020191120000,23013,175124.6796875,2773.86437508795
69.00-2-19.12,06900000020190120000,23014,104835.97265625,1511.04796834351
69.00-2-2,06900000020020000000,23015,22178.671875,623.129311105203
69.00-2-20.12,06900000020200120000,23016,44849.4921875,848.373147959395
69.00-2-20.13,06900000020200130000,23017,17562.91015625,659.521936162916
69.00-2-20.2,06900000020200200000,23018,54807.8671875,1198.2663940485
69.00-2-21.112,06900000020211120000,23019,21031.6875,726.213037271149
69.00-2-21.12,06900000020210120000,23020,13190.953125,640.474259643327
69.00-2-21.132,06900000020211320000,23021,6768.30078125,345.552191351937
69.00-2-21.14,06900000020210140000,23022,8023.4296875,351.992683965739
69.00-2-21.151,06900000020211510000,23023,6433.1796875,336.863506268367
69.00-2-21.161,06900000020211610000,23024,55779.5703125,1076.86801587986
69.00-2-21.162,06900000020211620000,23025,2636.80078125,266.692637751607
69.00-2-21.17,06900000020210170000,23026,7404.96484375,349.605121429572
69.00-2-21.18,06900000020210180000,23027,8157.32421875,528.611257325847
69.00-2-21.2,06900000020210200000,23028,15497.66796875,566.299306525485
69.00-2-22,06900000020220000000,23029,39550.796875,1253.29222431716
69.00-2-23.1,06900000020230100000,23030,14851.89453125,536.807369342468
69.00-2-23.2,06900000020230200000,23031,18571.21875,555.155362711752
69.00-2-24,06900000020240000000,23032,514129.34765625,3795.85366990377
69.00-2-25,06900000020250000000,23033,23809.81640625,701.183148187791
69.00-2-26,06900000020260000000,23034,91967.66796875,1212.19124588795
69.00-2-27,06900000020270000000,23035,379086.65625,3323.75970109809
69.00-2-28,06900000020280000000,23036,70774.52734375,1257.80007264979
69.00-2-29.11,06900000020290110000,23037,117688.296875,2217.04267685902
69.00-2-29.12,06900000020290120000,23038,27462.203125,811.900552607925
69.00-2-29.2,06900000020290200000,23039,5779.6171875,312.868642930261
69.00-2-29.3, ,23040,614.1796875,165.16214253247
69.00-2-3.1,06900000020030100000,23041,1240430.32421875,7062.82276626549
69.00-2-3.2,06900000020030200000,23042,35380.55078125,819.849715843381
69.00-2-30.1,06900000020300100000,23043,168144.3125,1924.52775436585
69.00-2-30.2,06900000020300200000,23044,14264.25390625,497.52669584621
69.00-2-31,06900000020310000000,23045,77624.91796875,1347.68493313383
69.00-2-32,06900000020320000000,23046,19219.8203125,617.600734756458
69.00-2-33,06900000020330000000,23047,5205.41796875,357.313178659403
69.00-2-34,06900000020340000000,23048,762.8515625,128.826314045142
69.00-2-35,06900000020350000000,23049,1991.4453125,187.568127224884
69.00-2-36,06900000020360000000,23050,3376.6171875,246.304831837536
69.00-2-37,06900000020370000000,23051,2891.19921875,243.690521563875
69.00-2-38.1,06900000020380100000,23052,208573.390625,2171.89993451336
69.00-2-38.21,06900000020380210000,23053,128473.0859375,1510.78382701846
69.00-2-38.22,06900000020380220000,23054,76671.76171875,1560.60655296966
69.00-2-39.2,06900000020390200000,23055,232819.49609375,2215.72338090294
69.00-2-39.31,06900000020390310000,23056,107236.015625,1368.70251049009
69.00-2-4,06900000020040000000,23057,551519.46484375,4451.01768084176
69.00-2-40,06900000020400000000,23058,277768.1015625,2593.35187585971
69.00-2-41,06900000020410000000,23059,126286.140625,1959.66235765266
69.00-2-42,06900000020420000000,23060,14042.3671875,539.456599657815
69.00-2-43,06900000020430000000,23061,198481.12109375,1949.36132584681
69.00-2-44,06900000020440000000,23062,25932.91015625,807.603642421834
69.00-2-46,06900000020460000000,23063,30976.19140625,739.291865886551
69.00-2-47,06900000020470000000,23064,14553.4765625,546.224687240056
69.00-2-5.11,06900000020050110000,23065,6840.1875,360.42345208748
69.00-2-5.12,06900000020050120000,23066,27334.92578125,704.084251805599
69.00-2-5.2,06900000020050200000,23067,2315.07421875,286.746957415286
69.00-2-5.31,06900000020050310000,23068,197514.78125,2598.12684951475
69.00-2-5.32,06900000020050320000,23069,34184.58984375,1030.13989801919
69.00-2-6,06900000020060000000,23070,11012.40625,533.12393317291
69.00-2-7,06900000020070000000,23071,11425.859375,439.358170048179
69.00-2-8,06900000020080000000,23072,7449.7734375,364.974362565669
69.00-2-9,06900000020090000000,23073,82617.68359375,1268.85546546543
7.00-1-1,00700000010010000000,23074,6462.21875,339.310784670986
7.00-1-10,00700000010100000000,23075,3189.8046875,229.772935413668
7.00-1-11,00700000010110000000,23076,1869527.38671875,6965.20297231357
7.00-1-12.1,00700000010120100000,23077,36264.95703125,861.54978942474
7.00-1-12.3,00700000010120300000,23078,36510.1953125,794.296932660909
7.00-1-12.4,00700000010120400000,23079,167803.296875,1604.06071656555
7.00-1-13.1,00700000010130100000,23080,135268.6640625,1729.1788717897
7.00-1-13.2,00700000010130200000,23081,60000.87890625,1215.18339882026
7.00-1-14,00700000010140000000,23082,157493.515625,1924.48343038343
7.00-1-15.1,00700000010150100000,23083,49052.7578125,979.340630514819
7.00-1-15.2,00700000010150200000,23084,146329.015625,1603.5569228557
7.00-1-16,00700000010160000000,23085,39485.89453125,889.402181241503
7.00-1-17.1,00700000010170100000,23086,28589.3359375,731.258120114823
7.00-1-17.2,00700000010170200000,23087,605576.09375,5727.5455450438
7.00-1-17.3,00700000010170300000,23088,380133.87890625,3019.24979201456
7.00-1-18,00700000010180000000,23089,57888.375,1058.73230925198
7.00-1-19,00700000010190000000,23090,465813.87109375,3235.56598165357
7.00-1-2.111,00700000010021110000,23091,10100.1796875,511.117879050309
7.00-1-2.112,00700000010021120000,23092,347688.15625,2987.0271602927
7.00-1-2.12,00700000010020120000,23093,496331.0625,2821.39671427118
7.00-1-2.21,00700000010020210000,23094,55407.47265625,1107.18615822218
7.00-1-2.22,00700000010020220000,23095,14286.12890625,607.427547158166
7.00-1-2.3,00700000010020300000,23096,22273.53125,653.670060134534
7.00-1-2.4,00700000010020400000,23097,22273.99609375,653.677350737215
7.00-1-20.1,00700000010200100000,23098,782681.5703125,5087.79049052028
7.00-1-20.2,00700000010200200000,23099,32514.40625,728.01911069107
7.00-1-21,00700000010210000000,23100,298700.66796875,2732.12536456908
7.00-1-22,00700000010220000000,23101,220642.95703125,2652.77402509019
7.00-1-24,00700000010240000000,23102,389676.0859375,4233.20847169188
7.00-1-25.1,00700000010250100000,23103,84418.9921875,1215.86091049666
7.00-1-25.2,00700000010250200000,23104,117869.26953125,1455.47234037402
7.00-1-26,00700000010260000000,23105,21084.90625,606.376652875678
7.00-1-27,00700000010270000000,23106,188009.70703125,2739.1529561892
7.00-1-28,00700000010280000000,23107,6127.09375,371.879569947132
7.00-1-29,00700000010290000000,23108,9097.4609375,481.534326794296
7.00-1-3,00700000010030000000,23109,144927.05859375,1811.5243248624
7.00-1-30,00700000010300000000,23110,66238.15234375,1113.17390615938
7.00-1-31,00700000010310000000,23111,7474.203125,460.002738633533
7.00-1-32,00700000010320000000,23112,744490.6328125,3900.74342590512
7.00-1-33.1,00700000010330010000,23113,6015829.0703125,24720.803671466
7.00-1-33.2,00700000010330020000,23114,133932.81640625,2061.87089838292
7.00-1-34,00700000010340000000,23115,14241.65625,983.471437442043
7.00-1-35,00700000010350000000,23116,1739.578125,184.799709384863
7.00-1-36,00700000010360000000,23117,6014.91015625,306.469305691407
7.00-1-37,00700000010370000000,23118,14006.34375,512.584419174874
7.00-1-38,00700000010380000000,23119,22889.94140625,622.933356271037
7.00-1-39,00700000010390000000,23120,618741.49609375,3221.87473442602
7.00-1-4,00700000010040000000,23121,146349.74609375,2529.38011427298
7.00-1-5.1,00700000010050100000,23122,1509151.6484375,13381.3490790396
7.00-1-5.2,00700000010050200000,23123,230162.82421875,3304.09344624375
7.00-1-6,00700000010060000000,23124,412686.375,3274.51326394869
7.00-1-7,00700000010070000000,23125,314360.87109375,2669.7589798092
7.00-1-8,00700000010080000000,23126,1189265.16015625,5759.1643571322
7.00-1-9,00700000010090000000,23127,56097.6875,1027.57728520091
70.00-1-1,07000000010010000000,23128,6412.26171875,314.649567852036
70.00-1-10.1,07000000010100100000,23129,40599.90234375,914.984951298761
70.00-1-10.2,07000000010100200000,23130,35716.109375,833.528840960997
70.00-1-11.1,07000000010110100000,23131,74894.03515625,1321.54068153008
70.00-1-11.2,07000000010110200000,23132,13434.96875,461.434043645494
70.00-1-12.1,07000000010120100000,23133,620206.43359375,3725.31125834747
70.00-1-12.212,07000000010122120000,23134,9889.0078125,566.607830394494
70.00-1-13.1,07000000010130100000,23135,16702.98046875,586.463032572509
70.00-1-13.2,07000000010130200000,23136,4178.94140625,275.913624901248
70.00-1-13.32,07000000010130320000,23137,7322.23046875,377.08793736393
70.00-1-13.331,07000000010133310000,23138,28488.3046875,676.174413968457
70.00-1-13.332,07000000010133320000,23139,49174.87890625,1111.92024071109
70.00-1-14,07000000010140000000,23140,5784.890625,304.369146009055
70.00-1-15,07000000010150000000,23141,5313.48046875,353.717182540692
70.00-1-16.1,07000000010160100000,23142,558959.87109375,3692.49697760172
70.00-1-16.2,07000000010160200000,23143,20561.97265625,797.421826928462
70.00-1-16.31,07000000010160310000,23144,1736577.234375,6079.89113335848
70.00-1-16.32,07000000010160320000,23145,11617.9453125,442.322394686125
70.00-1-17.11,07000000010170110000,23146,38471.9453125,957.216987154451
70.00-1-17.12,07000000010170120000,23147,408918.98046875,2790.37651343214
70.00-1-17.2,07000000010170200000,23148,1367334.01171875,9121.05392972117
